Filename,P2104_Shaffer_REARRAYSENT_2018-05-16-08_46_45.109.csv,,,,
Study,Shaffer_DentalCaries_MultiSNP_033117,,,,
Project,Shaffer_DentalCaries_MultiEthnicGlobal_033117_2,,,,
DO NOT USE ANY COMMAS. This file will be converted to a comma-delimited file,,,,,
,,,,,
Rearray_Container_ID,Well,Subject_ID (must match the Subject_ID provided in the SIF),CIDR Comment,Investigator_Column_1,Investigator_Column_2
S1024-Rearray34,B09,C2_248,,,
S1024-Rearray34,B10,C2_1856,,,
S1024-Rearray34,B11,C2_1788,,,
S1024-Rearray34,B12,C2_1476,,,
S1024-Rearray34,C01,C2_1351,,,
S1024-Rearray34,C02,C2_399,,,
S1024-Rearray34,C03,D_449,,,
S1024-Rearray34,C04,D_331,,,
S1024-Rearray34,C05,CONTROL_ID,Leave Position Empty,,
S1024-Rearray34,C06,C1_3077,,,
S1024-Rearray34,C07,C1_2711,,,
S1024-Rearray34,C08,C2_4,,,
S1024-Rearray34,C09,C2_1477,,,
S1024-Rearray34,C10,D_84,,,
S1024-Rearray34,C11,C2_1480,,,
S1024-Rearray34,C12,C2_184,,,
S1024-Rearray34,D01,C2_1583,,,
S1024-Rearray34,D02,C2_1066,,,
S1024-Rearray34,D03,C1_2610,,,
S1024-Rearray34,D04,C2_398,,,
S1024-Rearray34,D05,C2_759,,,
S1024-Rearray34,D06,D_38,,,
S1024-Rearray34,D07,C2_1481,,,
S1024-Rearray34,D08,C2_758,,,
S1024-Rearray34,D09,C2_671,,,
S1024-Rearray34,D10,C2_1250,,,
S1024-Rearray34,D11,C2_1251,,,
S1024-Rearray34,D12,D_16,,,
S1024-Rearray34,E01,D_66,,,
S1024-Rearray34,E02,C2_1528,,,
S1024-Rearray34,E03,D_120,,,
S1024-Rearray34,E04,D_25,,,
S1024-Rearray34,E05,C2_247,,,
S1024-Rearray34,E06,C2_1986,,,
S1024-Rearray34,E07,C2_997,,,
S1024-Rearray34,E08,C2_1529,,,
S1024-Rearray34,E09,D_393,,,
S1024-Rearray34,E10,D_28,,,
S1024-Rearray34,E11,C2_672,,,
S1024-Rearray34,E12,C2_1350,,,
S1024-Rearray34,F01,C1_3076,,,
S1024-Rearray34,F02,C2_2036,,,
S1024-Rearray34,F03,C2_1787,,,
S1024-Rearray34,F04,C2_246,,,
S1024-Rearray34,F05,D_426,,,
S1024-Rearray34,F06,D_229,,,
S1024-Rearray34,F07,C2_1969,,,
S1024-Rearray34,F08,D_213,,,
S1024-Rearray34,F09,D_244,,,
S1024-Rearray34,F10,C2_9942,,,
S1024-Rearray34,F11,C2_1806,,,
S1024-Rearray34,F12,D_476,,,
S1024-Rearray34,G01,C2_1419,,,
S1024-Rearray34,G02,C2_2185,,,
S1024-Rearray34,G03,D_144,,,
S1024-Rearray34,G04,C2_1067,,,
S1024-Rearray34,G05,C2_771,,,
S1024-Rearray34,G06,C2_1018,,,
S1024-Rearray34,G07,C2_651,,,
S1024-Rearray34,G08,C2_185,,,
S1024-Rearray34,G09,C2_1017,,,
S1024-Rearray34,G10,C2_958,,,
S1024-Rearray34,G11,C1_3074,,,
S1024-Rearray34,G12,C2_1857,,,
S1024-Rearray34,H01,D_170,,,
S1024-Rearray34,H02,C1_2618,,,
S1024-Rearray34,H03,C2_1805,,,
S1024-Rearray34,H04,C2_1346,,,
S1024-Rearray34,H05,C2_998,,,
S1024-Rearray34,H06,C2_959,,,
S1024-Rearray34,H07,C2_1345,,,
S1024-Rearray34,H08,C2_417,,,
S1024-Rearray34,H09,C2_277,,,
S1024-Rearray34,H10,C1_2716,,,
S1024-Rearray34,H11,C2_575,,,
S1024-Rearray34,H12,C2_5,,,
S1024-Rearray35,A01,C2_279,,,
S1024-Rearray35,A02,C2_1753,,,
S1024-Rearray35,A03,C2_1609,,,
S1024-Rearray35,A04,C2_1794,,,
S1024-Rearray35,A05,C2_1700,,,
S1024-Rearray35,A06,C2_586,,,
S1024-Rearray35,A07,C2_527,,,
S1024-Rearray35,A08,C1_2735,,,
S1024-Rearray35,A09,C1_2683,,,
S1024-Rearray35,A10,C2_756,,,
S1024-Rearray35,A11,C2_422,,,
S1024-Rearray35,A12,C2_428,,,
S1024-Rearray35,B01,C2_1422,,,
S1024-Rearray35,B02,C1_3023,,,
S1024-Rearray35,B03,C2_1414,,,
S1024-Rearray35,B04,C2_79,,,
S1024-Rearray35,B05,C2_855,,,
S1024-Rearray35,B06,C1_2745,,,
S1024-Rearray35,B07,CONTROL_ID,Leave Position Empty,,
S1024-Rearray35,B08,C1_2994,,,
S1024-Rearray35,B09,C2_676,,,
S1024-Rearray35,B10,C2_854,,,
S1024-Rearray35,B11,C2_1754,,,
S1024-Rearray35,B12,C1_9970,,,
S1024-Rearray35,C01,C2_442,,,
S1024-Rearray35,C02,C2_1602,,,
S1024-Rearray35,C03,C2_423,,,
S1024-Rearray35,C04,C2_956,,,
S1024-Rearray35,C05,C2_148,,,
S1024-Rearray35,C06,C2_1299,,,
S1024-Rearray35,C07,C2_757,,,
S1024-Rearray35,C08,C2_2126,,,
S1024-Rearray35,C09,C2_957,,,
S1024-Rearray35,C10,C2_1052,,,
S1024-Rearray35,C11,C2_1053,,,
S1024-Rearray35,C12,C2_144,,,
S1024-Rearray35,D01,C2_706,,,
S1024-Rearray35,D02,C2_2099,,,
S1024-Rearray35,D03,C2_762,,,
S1024-Rearray35,D04,C1_2931,,,
S1024-Rearray35,D05,C2_1308,,,
S1024-Rearray35,D06,C2_143,,,
S1024-Rearray35,D07,C2_751,,,
S1024-Rearray35,D08,C2_104,,,
S1024-Rearray35,D09,C1_2585,,,
S1024-Rearray35,D10,C2_705,,,
S1024-Rearray35,D11,C2_1435,,,
S1024-Rearray35,D12,C2_1934,,,
S1024-Rearray35,E01,C2_80,,,
S1024-Rearray35,E02,C2_675,,,
S1024-Rearray35,E03,C2_443,,,
S1024-Rearray35,E04,C2_1632,,,
S1024-Rearray35,E05,C1_2627,,,
S1024-Rearray35,E06,C2_1103,,,
S1024-Rearray35,E07,C2_1810,,,
S1024-Rearray35,E08,C2_1327,,,
S1024-Rearray35,E09,C2_1919,,,
S1024-Rearray35,E10,C1_2929,,,
S1024-Rearray35,E11,C1_2703,,,
S1024-Rearray35,E12,C2_1104,,,
S1024-Rearray35,F01,C2_1391,,,
S1024-Rearray35,F02,C2_750,,,
S1024-Rearray35,F03,C2_105,,,
S1024-Rearray35,F04,C2_900,,,
S1024-Rearray35,F05,C1_2763,,,
S1024-Rearray35,F06,C2_1335,,,
S1024-Rearray35,F07,C1_3022,,,
S1024-Rearray35,F08,C2_1326,,,
S1024-Rearray35,F09,C2_587,,,
S1024-Rearray35,F10,C2_1298,,,
S1024-Rearray35,F11,C2_280,,,
S1024-Rearray35,F12,C2_1809,,,
S1024-Rearray35,G01,C2_526,,,
S1024-Rearray35,G02,C2_1309,,,
S1024-Rearray35,G03,C1_3021,,,
S1024-Rearray35,G04,C2_2011,,,
S1024-Rearray35,G05,C2_1421,,,
S1024-Rearray35,G06,D_9905,,,
S1024-Rearray35,G07,C2_2025,,,
S1024-Rearray35,G08,CONTROL_ID,Leave Position Empty,,
S1024-Rearray35,G09,C2_2098,,,
S1024-Rearray35,G10,C2_1603,,,
S1024-Rearray35,G11,C2_1415,,,
S1024-Rearray35,G12,C2_2010,,,
S1024-Rearray35,H01,C2_1795,,,
S1024-Rearray35,H02,C2_1390,,,
S1024-Rearray35,H03,C2_1933,,,
S1024-Rearray35,H04,C2_1920,,,
S1024-Rearray35,H05,C2_1336,,,
S1024-Rearray35,H06,C2_763,,,
S1024-Rearray35,H07,C2_2024,,,
S1024-Rearray35,H08,C2_1699,,,
S1024-Rearray35,H09,C1_2827,,,
S1024-Rearray35,H10,C2_147,,,
S1024-Rearray35,H11,C2_429,,,
S1024-Rearray35,H12,C2_899,,,
S1024-Rearray36,A01,C2_299,,,
S1024-Rearray36,A02,C2_388,,,
S1024-Rearray36,A03,C2_75,,,
S1024-Rearray36,A04,D_474,,,
S1024-Rearray36,A05,C2_752,,,
S1024-Rearray36,A06,D_346,,,
S1024-Rearray36,A07,D_488,,,
S1024-Rearray36,A08,C2_409,,,
S1024-Rearray36,A09,C2_1272,,,
S1024-Rearray36,A10,D_394,,,
S1024-Rearray36,A11,C2_24,,,
S1024-Rearray36,A12,C2_300,,,
S1024-Rearray36,B01,CONTROL_ID,Leave Position Empty,,
S1024-Rearray36,B02,C2_1545,,,
S1024-Rearray36,B03,D_397,,,
S1024-Rearray36,B04,C2_1899,,,
S1024-Rearray36,B05,C1_2571,,,
S1024-Rearray36,B06,C2_407,,,
S1024-Rearray36,B07,C2_1777,,,
S1024-Rearray36,B08,C2_1776,,,
S1024-Rearray36,B09,C2_1254,,,
S1024-Rearray36,B10,C2_817,,,
S1024-Rearray36,B11,C2_865,,,
S1024-Rearray36,B12,D_439,,,
S1024-Rearray36,C01,C2_818,,,
S1024-Rearray36,C02,D_168,,,
S1024-Rearray36,C03,C2_1816,,,
S1024-Rearray36,C04,C2_406,,,
S1024-Rearray36,C05,C2_564,,,
S1024-Rearray36,C06,D_431,,,
S1024-Rearray36,C07,C2_776,,,
S1024-Rearray36,C08,C2_1900,,,
S1024-Rearray36,C09,C2_9915,,,
S1024-Rearray36,C10,C2_1255,,,
S1024-Rearray36,C11,C1_2856,,,
S1024-Rearray36,C12,D_71,,,
S1024-Rearray36,D01,C2_76,,,
S1024-Rearray36,D02,C2_1815,,,
S1024-Rearray36,D03,C2_1197,,,
S1024-Rearray36,D04,C2_883,,,
S1024-Rearray36,D05,C2_2000,,,
S1024-Rearray36,D06,C2_989,,,
S1024-Rearray36,D07,D_533,,,
S1024-Rearray36,D08,D_466,,,
S1024-Rearray36,D09,C2_1909,,,
S1024-Rearray36,D10,CONTROL_ID,Leave Position Empty,,
S1024-Rearray36,D11,C2_391,,,
S1024-Rearray36,D12,C2_884,,,
S1024-Rearray36,E01,C1_2558,,,
S1024-Rearray36,E02,D_451,,,
S1024-Rearray36,E03,C2_990,,,
S1024-Rearray36,E04,C2_1546,,,
S1024-Rearray36,E05,C2_2216,,,
S1024-Rearray36,E06,D_302,,,
S1024-Rearray36,E07,C2_1980,,,
S1024-Rearray36,E08,C2_691,,,
S1024-Rearray36,E09,C1_2774,,,
S1024-Rearray36,E10,D_357,,,
S1024-Rearray36,E11,C1_2530,,,
S1024-Rearray36,E12,C2_589,,,
S1024-Rearray36,F01,D_240,,,
S1024-Rearray36,F02,D_425,,,
S1024-Rearray36,F03,C2_1910,,,
S1024-Rearray36,F04,C1_3058,,,
S1024-Rearray36,F05,C2_508,,,
S1024-Rearray36,F06,C2_524,,,
S1024-Rearray36,F07,D_417,,,
S1024-Rearray36,F08,C2_864,,,
S1024-Rearray36,F09,C1_2795,,,
S1024-Rearray36,F10,C2_1262,,,
S1024-Rearray36,F11,D_264,,,
S1024-Rearray36,F12,C2_753,,,
S1024-Rearray36,G01,C2_507,,,
S1024-Rearray36,G02,C2_1979,,,
S1024-Rearray36,G03,C2_821,,,
S1024-Rearray36,G04,C2_594,,,
S1024-Rearray36,G05,C2_1502,,,
S1024-Rearray36,G06,C1_3045,,,
S1024-Rearray36,G07,C2_588,,,
S1024-Rearray36,G08,C2_692,,,
S1024-Rearray36,G09,C1_2843,,,
S1024-Rearray36,G10,C2_23,,,
S1024-Rearray36,G11,D_495,,,
S1024-Rearray36,G12,C1_3005,,,
S1024-Rearray36,H01,C2_595,,,
S1024-Rearray36,H02,C2_9928,,,
S1024-Rearray36,H03,C2_1503,,,
S1024-Rearray36,H04,D_305,,,
S1024-Rearray36,H05,C1_2611,,,
S1024-Rearray36,H06,C2_1605,,,
S1024-Rearray36,H07,D_265,,,
S1024-Rearray36,H08,D_138,,,
S1024-Rearray36,H09,D_70,,,
S1024-Rearray36,H10,D_156,,,
S1024-Rearray36,H11,C1_2634,,,
S1024-Rearray36,H12,D_532,,,
S1024-Rearray37,A01,C1_3000,,,
S1024-Rearray37,A02,C1_3102,,,
S1024-Rearray37,A03,D_446,,,
S1024-Rearray37,A04,D_338,,,
S1024-Rearray37,A05,C1_2869,,,
S1024-Rearray37,A06,C1_3092,,,
S1024-Rearray37,A07,C2_1660,,,
S1024-Rearray37,A08,D_520,,,
S1024-Rearray37,A09,C2_1313,,,
S1024-Rearray37,A10,C1_3067,,,
S1024-Rearray37,A11,C2_1214,,,
S1024-Rearray37,A12,C2_1967,,,
S1024-Rearray37,B01,C2_2100,,,
S1024-Rearray37,B02,C1_2913,,,
S1024-Rearray37,B03,C1_3098,,,
S1024-Rearray37,B04,D_468,,,
S1024-Rearray37,B05,C2_1141,,,
S1024-Rearray37,B06,C2_663,,,
S1024-Rearray37,B07,C2_1012,,,
S1024-Rearray37,B08,C2_662,,,
S1024-Rearray37,B09,C2_841,,,
S1024-Rearray37,B10,CONTROL_ID,Leave Position Empty,,
S1024-Rearray37,B11,C2_1568,,,
S1024-Rearray37,B12,D_327,,,
S1024-Rearray37,C01,C1_2817,,,
S1024-Rearray37,C02,C1_3094,,,
S1024-Rearray37,C03,C2_1038,,,
S1024-Rearray37,C04,C2_1581,,,
S1024-Rearray37,C05,C2_1142,,,
S1024-Rearray37,C06,CONTROL_ID,Leave Position Empty,,
S1024-Rearray37,C07,C2_658,,,
S1024-Rearray37,C08,C2_1037,,,
S1024-Rearray37,C09,C2_1659,,,
S1024-Rearray37,C10,C2_124,,,
S1024-Rearray37,C11,C2_1011,,,
S1024-Rearray37,C12,C2_1099,,,
S1024-Rearray37,D01,C2_46,,,
S1024-Rearray37,D02,C2_1901,,,
S1024-Rearray37,D03,C2_1386,,,
S1024-Rearray37,D04,C2_1677,,,
S1024-Rearray37,D05,C2_365,,,
S1024-Rearray37,D06,C2_1041,,,
S1024-Rearray37,D07,C1_2677,,,
S1024-Rearray37,D08,C2_1111,,,
S1024-Rearray37,D09,C2_1416,,,
S1024-Rearray37,D10,D_282,,,
S1024-Rearray37,D11,C2_1314,,,
S1024-Rearray37,D12,C2_654,,,
S1024-Rearray37,E01,D_106,,,
S1024-Rearray37,E02,C2_659,,,
S1024-Rearray37,E03,C2_842,,,
S1024-Rearray37,E04,C2_45,,,
S1024-Rearray37,E05,C2_1533,,,
S1024-Rearray37,E06,C1_3068,,,
S1024-Rearray37,E07,C2_960,,,
S1024-Rearray37,E08,C2_9905,,,
S1024-Rearray37,E09,C2_793,,,
S1024-Rearray37,E10,D_88,,,
S1024-Rearray37,E11,C2_2101,,,
S1024-Rearray37,E12,D_164,,,
S1024-Rearray37,F01,D_321,,,
S1024-Rearray37,F02,D_273,,,
S1024-Rearray37,F03,C2_961,,,
S1024-Rearray37,F04,C2_1387,,,
S1024-Rearray37,F05,C2_650,,,
S1024-Rearray37,F06,C1_9964,,,
S1024-Rearray37,F07,C1_3103,,,
S1024-Rearray37,F08,D_92,,,
S1024-Rearray37,F09,C2_123,,,
S1024-Rearray37,F10,C2_1573,,,
S1024-Rearray37,F11,C1_2822,,,
S1024-Rearray37,F12,C1_2844,,,
S1024-Rearray37,G01,C2_637,,,
S1024-Rearray37,G02,C2_1968,,,
S1024-Rearray37,G03,C2_1100,,,
S1024-Rearray37,G04,D_211,,,
S1024-Rearray37,G05,C2_1532,,,
S1024-Rearray37,G06,D_50,,,
S1024-Rearray37,G07,C2_1112,,,
S1024-Rearray37,G08,C2_1678,,,
S1024-Rearray37,G09,C2_1417,,,
S1024-Rearray37,G10,C2_653,,,
S1024-Rearray37,G11,D_316,,,
S1024-Rearray37,G12,C2_638,,,
S1024-Rearray37,H01,C1_2875,,,
S1024-Rearray37,H02,D_286,,,
S1024-Rearray37,H03,C2_1902,,,
S1024-Rearray37,H04,D_400,,,
S1024-Rearray37,H05,C2_1208,,,
S1024-Rearray37,H06,C1_3095,,,
S1024-Rearray37,H07,C2_1209,,,
S1024-Rearray37,H08,C2_649,,,
S1024-Rearray37,H09,C2_1418,,,
S1024-Rearray37,H10,D_440,,,
S1024-Rearray37,H11,C2_1356,,,
S1024-Rearray37,H12,C2_2210,,,
S1024-Rearray38,A01,D_398,,,
S1024-Rearray38,A02,C2_1981,,,
S1024-Rearray38,A03,C1_3027,,,
S1024-Rearray38,A04,C2_348,,,
S1024-Rearray38,A05,D_77,,,
S1024-Rearray38,A06,C2_1270,,,
S1024-Rearray38,A07,C1_2829,,,
S1024-Rearray38,A08,C1_3010,,,
S1024-Rearray38,A09,D_29,,,
S1024-Rearray38,A10,D_118,,,
S1024-Rearray38,A11,C1_2682,,,
S1024-Rearray38,A12,C2_2034,,,
S1024-Rearray38,B01,C2_1940,,,
S1024-Rearray38,B02,D_14,,,
S1024-Rearray38,B03,C2_617,,,
S1024-Rearray38,B04,D_31,,,
S1024-Rearray38,B05,C2_1703,,,
S1024-Rearray38,B06,C2_860,,,
S1024-Rearray38,B07,C2_1404,,,
S1024-Rearray38,B08,D_173,,,
S1024-Rearray38,B09,C1_2702,,,
S1024-Rearray38,B10,D_391,,,
S1024-Rearray38,B11,C2_9920,,,
S1024-Rearray38,B12,C2_1702,,,
S1024-Rearray38,C01,C1_2781,,,
S1024-Rearray38,C02,C1_2642,,,
S1024-Rearray38,C03,C1_2733,,,
S1024-Rearray38,C04,C1_2937,,,
S1024-Rearray38,C05,C2_1403,,,
S1024-Rearray38,C06,C2_1872,,,
S1024-Rearray38,C07,C1_2698,,,
S1024-Rearray38,C08,C2_558,,,
S1024-Rearray38,C09,C2_559,,,
S1024-Rearray38,C10,D_217,,,
S1024-Rearray38,C11,C2_2168,,,
S1024-Rearray38,C12,C2_551,,,
S1024-Rearray38,D01,C2_151,,,
S1024-Rearray38,D02,C2_152,,,
S1024-Rearray38,D03,C2_1939,,,
S1024-Rearray38,D04,C2_40,,,
S1024-Rearray38,D05,C1_2503,,,
S1024-Rearray38,D06,C2_1574,,,
S1024-Rearray38,D07,D_48,,,
S1024-Rearray38,D08,C2_1982,,,
S1024-Rearray38,D09,D_366,,,
S1024-Rearray38,D10,C2_39,,,
S1024-Rearray38,D11,C2_1396,,,
S1024-Rearray38,D12,C2_1271,,,
S1024-Rearray38,E01,C2_657,,,
S1024-Rearray38,E02,C2_267,,,
S1024-Rearray38,E03,C2_14,,,
S1024-Rearray38,E04,C2_1798,,,
S1024-Rearray38,E05,C2_550,,,
S1024-Rearray38,E06,D_195,,,
S1024-Rearray38,E07,D_35,,,
S1024-Rearray38,E08,C2_656,,,
S1024-Rearray38,E09,C2_2190,,,
S1024-Rearray38,E10,C2_1397,,,
S1024-Rearray38,E11,D_328,,,
S1024-Rearray38,E12,C2_1576,,,
S1024-Rearray38,F01,C2_1559,,,
S1024-Rearray38,F02,C2_616,,,
S1024-Rearray38,F03,D_412,,,
S1024-Rearray38,F04,CONTROL_ID,Leave Position Empty,,
S1024-Rearray38,F05,C2_1527,,,
S1024-Rearray38,F06,D_478,,,
S1024-Rearray38,F07,C1_2710,,,
S1024-Rearray38,F08,C2_861,,,
S1024-Rearray38,F09,C2_980,,,
S1024-Rearray38,F10,C2_1560,,,
S1024-Rearray38,F11,CONTROL_ID,Leave Position Empty,,
S1024-Rearray38,F12,D_292,,,
S1024-Rearray38,G01,C2_1799,,,
S1024-Rearray38,G02,C2_866,,,
S1024-Rearray38,G03,C1_2684,,,
S1024-Rearray38,G04,C1_2807,,,
S1024-Rearray38,G05,C1_2975,,,
S1024-Rearray38,G06,C2_867,,,
S1024-Rearray38,G07,C2_241,,,
S1024-Rearray38,G08,C2_438,,,
S1024-Rearray38,G09,C1_2958,,,
S1024-Rearray38,G10,C1_2972,,,
S1024-Rearray38,G11,D_210,,,
S1024-Rearray38,G12,C2_1526,,,
S1024-Rearray38,H01,D_420,,,
S1024-Rearray38,H02,C2_266,,,
S1024-Rearray38,H03,C1_2556,,,
S1024-Rearray38,H04,C2_517,,,
S1024-Rearray38,H05,D_39,,,
S1024-Rearray38,H06,C2_979,,,
S1024-Rearray38,H07,C2_1575,,,
S1024-Rearray38,H08,D_540,,,
S1024-Rearray38,H09,C2_1873,,,
S1024-Rearray38,H10,C2_240,,,
S1024-Rearray38,H11,C1_3050,,,
S1024-Rearray38,H12,D_407,,,
S1024-Rearray39,A01,C2_1924,,,
S1024-Rearray39,A02,C2_2167,,,
S1024-Rearray39,A03,C2_1282,,,
S1024-Rearray39,A04,C2_1188,,,
S1024-Rearray39,A05,C2_1085,,,
S1024-Rearray39,A06,C2_1688,,,
S1024-Rearray39,A07,C1_2803,,,
S1024-Rearray39,A08,C2_1861,,,
S1024-Rearray39,A09,C2_227,,,
S1024-Rearray39,A10,C2_584,,,
S1024-Rearray39,A11,C2_1923,,,
S1024-Rearray39,A12,C1_2674,,,
S1024-Rearray39,B01,C2_2205,,,
S1024-Rearray39,B02,C1_2905,,,
S1024-Rearray39,B03,C1_3072,,,
S1024-Rearray39,B04,D_487,,,
S1024-Rearray39,B05,C2_707,,,
S1024-Rearray39,B06,C1_2951,,,
S1024-Rearray39,B07,C2_631,,,
S1024-Rearray39,B08,C2_1664,,,
S1024-Rearray39,B09,C2_635,,,
S1024-Rearray39,B10,C2_708,,,
S1024-Rearray39,B11,D_473,,,
S1024-Rearray39,B12,C2_630,,,
S1024-Rearray39,C01,C1_3003,,,
S1024-Rearray39,C02,C2_1708,,,
S1024-Rearray39,C03,C2_2072,,,
S1024-Rearray39,C04,C2_815,,,
S1024-Rearray39,C05,C2_178,,,
S1024-Rearray39,C06,C2_518,,,
S1024-Rearray39,C07,C2_2071,,,
S1024-Rearray39,C08,C2_612,,,
S1024-Rearray39,C09,D_203,,,
S1024-Rearray39,C10,C2_1323,,,
S1024-Rearray39,C11,C2_1187,,,
S1024-Rearray39,C12,C2_1622,,,
S1024-Rearray39,D01,C2_730,,,
S1024-Rearray39,D02,C2_362,,,
S1024-Rearray39,D03,C2_1665,,,
S1024-Rearray39,D04,C2_179,,,
S1024-Rearray39,D05,C2_1207,,,
S1024-Rearray39,D06,C2_1340,,,
S1024-Rearray39,D07,C2_1536,,,
S1024-Rearray39,D08,C1_2761,,,
S1024-Rearray39,D09,D_9909,,,
S1024-Rearray39,D10,C1_9963,,,
S1024-Rearray39,D11,C2_1537,,,
S1024-Rearray39,D12,C2_1322,,,
S1024-Rearray39,E01,C2_1084,,,
S1024-Rearray39,E02,C2_1791,,,
S1024-Rearray39,E03,D_388,,,
S1024-Rearray39,E04,C2_361,,,
S1024-Rearray39,E05,C2_1367,,,
S1024-Rearray39,E06,C2_226,,,
S1024-Rearray39,E07,C2_249,,,
S1024-Rearray39,E08,C2_1035,,,
S1024-Rearray39,E09,D_513,,,
S1024-Rearray39,E10,D_526,,,
S1024-Rearray39,E11,C2_747,,,
S1024-Rearray39,E12,C2_1825,,,
S1024-Rearray39,F01,C1_2963,,,
S1024-Rearray39,F02,D_361,,,
S1024-Rearray39,F03,C2_2158,,,
S1024-Rearray39,F04,C1_2791,,,
S1024-Rearray39,F05,C2_1036,,,
S1024-Rearray39,F06,C2_250,,,
S1024-Rearray39,F07,C2_585,,,
S1024-Rearray39,F08,C2_1283,,,
S1024-Rearray39,F09,C2_636,,,
S1024-Rearray39,F10,C2_555,,,
S1024-Rearray39,F11,C1_2848,,,
S1024-Rearray39,F12,C1_2654,,,
S1024-Rearray39,G01,C2_613,,,
S1024-Rearray39,G02,C1_3071,,,
S1024-Rearray39,G03,C2_1339,,,
S1024-Rearray39,G04,C2_1709,,,
S1024-Rearray39,G05,D_258,,,
S1024-Rearray39,G06,C2_150,,,
S1024-Rearray39,G07,C1_2765,,,
S1024-Rearray39,G08,C2_1790,,,
S1024-Rearray39,G09,C2_2135,,,
S1024-Rearray39,G10,C2_2112,,,
S1024-Rearray39,G11,C1_2766,,,
S1024-Rearray39,G12,CONTROL_ID,Leave Position Empty,,
S1024-Rearray39,H01,C2_554,,,
S1024-Rearray39,H02,C2_149,,,
S1024-Rearray39,H03,C2_816,,,
S1024-Rearray39,H04,C2_729,,,
S1024-Rearray39,H05,C2_1860,,,
S1024-Rearray39,H06,CONTROL_ID,Leave Position Empty,,
S1024-Rearray39,H07,C1_3039,,,
S1024-Rearray39,H08,C2_746,,,
S1024-Rearray39,H09,C2_1206,,,
S1024-Rearray39,H10,C2_1687,,,
S1024-Rearray39,H11,C2_519,,,
S1024-Rearray39,H12,C2_1366,,,
S1024-Rearray40,A01,C2_1292,,,
S1024-Rearray40,A02,C2_868,,,
S1024-Rearray40,A03,C2_1650,,,
S1024-Rearray40,A04,C2_1522,,,
S1024-Rearray40,A05,C2_1013,,,
S1024-Rearray40,A06,C1_2720,,,
S1024-Rearray40,A07,D_158,,,
S1024-Rearray40,A08,C2_294,,,
S1024-Rearray40,A09,C2_1014,,,
S1024-Rearray40,A10,C2_236,,,
S1024-Rearray40,A11,C2_1129,,,
S1024-Rearray40,A12,C2_1161,,,
S1024-Rearray40,B01,C2_9914,,,
S1024-Rearray40,B02,C2_1273,,,
S1024-Rearray40,B03,C2_1438,,,
S1024-Rearray40,B04,C2_83,,,
S1024-Rearray40,B05,C2_1955,,,
S1024-Rearray40,B06,C1_2549,,,
S1024-Rearray40,B07,C2_2183,,,
S1024-Rearray40,B08,C2_1274,,,
S1024-Rearray40,B09,C2_745,,,
S1024-Rearray40,B10,C2_1523,,,
S1024-Rearray40,B11,D_512,,,
S1024-Rearray40,B12,C2_1648,,,
S1024-Rearray40,C01,D_430,,,
S1024-Rearray40,C02,D_21,,,
S1024-Rearray40,C03,C2_302,,,
S1024-Rearray40,C04,D_345,,,
S1024-Rearray40,C05,C2_741,,,
S1024-Rearray40,C06,C2_301,,,
S1024-Rearray40,C07,C2_1016,,,
S1024-Rearray40,C08,C1_2728,,,
S1024-Rearray40,C09,C2_210,,,
S1024-Rearray40,C10,C2_1293,,,
S1024-Rearray40,C11,C1_2839,,,
S1024-Rearray40,C12,C2_1276,,,
S1024-Rearray40,D01,D_7,,,
S1024-Rearray40,D02,C2_742,,,
S1024-Rearray40,D03,C2_1613,,,
S1024-Rearray40,D04,C2_1130,,,
S1024-Rearray40,D05,C2_1437,,,
S1024-Rearray40,D06,D_69,,,
S1024-Rearray40,D07,C2_315,,,
S1024-Rearray40,D08,C2_237,,,
S1024-Rearray40,D09,D_307,,,
S1024-Rearray40,D10,C2_316,,,
S1024-Rearray40,D11,C2_1519,,,
S1024-Rearray40,D12,C2_1649,,,
S1024-Rearray40,E01,C2_1750,,,
S1024-Rearray40,E02,C2_2046,,,
S1024-Rearray40,E03,C2_869,,,
S1024-Rearray40,E04,D_329,,,
S1024-Rearray40,E05,C2_1518,,,
S1024-Rearray40,E06,C2_481,,,
S1024-Rearray40,E07,C2_84,,,
S1024-Rearray40,E08,C2_1269,,,
S1024-Rearray40,E09,C2_1710,,,
S1024-Rearray40,E10,C2_1547,,,
S1024-Rearray40,E11,C2_1195,,,
S1024-Rearray40,E12,C2_1711,,,
S1024-Rearray40,F01,C1_2955,,,
S1024-Rearray40,F02,C1_2568,,,
S1024-Rearray40,F03,C2_1931,,,
S1024-Rearray40,F04,C2_2129,,,
S1024-Rearray40,F05,D_68,,,
S1024-Rearray40,F06,C2_951,,,
S1024-Rearray40,F07,C2_2045,,,
S1024-Rearray40,F08,C2_918,,,
S1024-Rearray40,F09,C2_2159,,,
S1024-Rearray40,F10,C2_919,,,
S1024-Rearray40,F11,C1_2522,,,
S1024-Rearray40,F12,C1_2824,,,
S1024-Rearray40,G01,C2_1196,,,
S1024-Rearray40,G02,C2_310,,,
S1024-Rearray40,G03,C2_1956,,,
S1024-Rearray40,G04,C2_744,,,
S1024-Rearray40,G05,C2_2113,,,
S1024-Rearray40,G06,C2_309,,,
S1024-Rearray40,G07,C2_823,,,
S1024-Rearray40,G08,C2_1749,,,
S1024-Rearray40,G09,C2_209,,,
S1024-Rearray40,G10,D_530,,,
